th   par   nrr   aver
0.117  0.995667  0.741667  0.868667
0.118  0.995667  0.742333  0.869
0.119  0.995667  0.744  0.869833
0.12  0.995667  0.747  0.871333
0.121  0.995667  0.749333  0.8725
0.122  0.995333  0.752333  0.873833
0.123  0.995333  0.755333  0.875333
0.124  0.995333  0.757333  0.876333
0.125  0.995333  0.759  0.877167
0.126  0.995333  0.761333  0.878333
0.127  0.995  0.762667  0.878833
0.128  0.994667  0.764333  0.8795
0.129  0.994667  0.765333  0.88
0.13  0.994667  0.767333  0.881
0.131  0.994667  0.769667  0.882167
0.132  0.994667  0.772  0.883333
0.133  0.994667  0.774333  0.8845
0.134  0.994  0.776333  0.885167
0.135  0.994  0.778333  0.886167
0.136  0.994  0.781667  0.887833
0.137  0.993667  0.783  0.888333
0.138  0.993667  0.785333  0.8895
0.139  0.993667  0.787333  0.8905
0.14  0.993667  0.788667  0.891167
0.141  0.993667  0.792333  0.893
0.142  0.993333  0.793667  0.8935
0.143  0.993333  0.796  0.894667
0.144  0.993  0.799333  0.896167
0.145  0.993  0.803333  0.898167
0.146  0.993  0.804667  0.898833
0.147  0.993  0.806  0.8995
0.148  0.992667  0.808333  0.9005
0.149  0.992667  0.810333  0.9015
0.15  0.992667  0.811667  0.902167
0.151  0.992333  0.814  0.903167
0.152  0.992333  0.815667  0.904
0.153  0.992333  0.817667  0.905
0.154  0.992333  0.821  0.906667
0.155  0.992333  0.822  0.907167
0.156  0.992333  0.822333  0.907333
0.157  0.992333  0.824  0.908167
0.158  0.992333  0.825333  0.908833
0.159  0.992  0.828333  0.910167
0.16  0.992  0.831  0.9115
0.161  0.992  0.832667  0.912333
0.162  0.992  0.833667  0.912833
0.163  0.991667  0.835333  0.9135
0.164  0.991667  0.836667  0.914167
0.165  0.991667  0.838333  0.915
0.166  0.991667  0.84  0.915833
0.167  0.991333  0.841333  0.916333
0.168  0.991333  0.842333  0.916833
0.169  0.991  0.843667  0.917333
0.17  0.991  0.846667  0.918833
0.171  0.991  0.848667  0.919833
0.172  0.991  0.852333  0.921667
0.173  0.990667  0.853  0.921833
0.174  0.990667  0.854333  0.9225
0.175  0.990667  0.855  0.922833
0.176  0.990667  0.856  0.923333
0.177  0.990667  0.857667  0.924167
0.178  0.99  0.858333  0.924167
0.179  0.99  0.860667  0.925333
0.18  0.99  0.863667  0.926833
0.181  0.989667  0.866667  0.928167
0.182  0.989667  0.868667  0.929167
0.183  0.989667  0.870667  0.930167
0.184  0.989667  0.873  0.931333
0.185  0.989333  0.874  0.931667
0.186  0.989333  0.876  0.932667
0.187  0.989  0.878  0.9335
0.188  0.989  0.879667  0.934333
0.189  0.989  0.881333  0.935167
0.19  0.989  0.883  0.936
0.191  0.989  0.885333  0.937167
0.192  0.988667  0.886333  0.9375
0.193  0.988333  0.886667  0.9375
0.194  0.988333  0.887667  0.938
0.195  0.988333  0.888  0.938167
0.196  0.988333  0.890667  0.9395
0.197  0.988333  0.892667  0.9405
0.198  0.988333  0.893667  0.941
0.199  0.988  0.896  0.942
0.2  0.988  0.896333  0.942167
0.201  0.988  0.898333  0.943167
0.202  0.988  0.899  0.9435
0.203  0.988  0.899333  0.943667
0.204  0.987667  0.900667  0.944167
0.205  0.987667  0.902667  0.945167
0.206  0.987333  0.903667  0.9455
0.207  0.987333  0.904333  0.945833
0.208  0.987333  0.905  0.946167
0.209  0.987  0.905667  0.946333
0.21  0.987  0.906333  0.946667
0.211  0.987  0.907667  0.947333
0.212  0.986667  0.909333  0.948
0.213  0.986  0.910667  0.948333
0.214  0.986  0.912333  0.949167
0.215  0.986  0.912333  0.949167
0.216  0.986  0.913  0.9495
0.217  0.985667  0.913667  0.949667
0.218  0.985667  0.914667  0.950167
0.219  0.985667  0.915667  0.950667
0.22  0.985333  0.916  0.950667
0.221  0.985  0.917  0.951
0.222  0.985  0.918  0.9515
0.223  0.985  0.919  0.952
0.224  0.985  0.919667  0.952333
0.225  0.985  0.920333  0.952667
0.226  0.985  0.921  0.953
0.227  0.984333  0.922  0.953167
0.228  0.984333  0.922667  0.9535
0.229  0.984  0.922667  0.953333
0.23  0.984  0.923333  0.953667
0.231  0.983667  0.925  0.954333
0.232  0.983  0.926  0.9545
0.233  0.983  0.926333  0.954667
0.234  0.983  0.927333  0.955167
0.235  0.982667  0.929333  0.956
0.236  0.982667  0.930667  0.956667
0.237  0.982667  0.931667  0.957167
0.238  0.982667  0.932333  0.9575
0.239  0.982333  0.933333  0.957833
0.24  0.982333  0.934  0.958167
0.241  0.982333  0.934667  0.9585
0.242  0.981667  0.935  0.958333
0.243  0.981333  0.936667  0.959
0.244  0.981333  0.937  0.959167
0.245  0.981333  0.937  0.959167
0.246  0.981  0.937333  0.959167
0.247  0.981  0.938  0.9595
0.248  0.981  0.938667  0.959833
0.249  0.981  0.939333  0.960167
0.25  0.980667  0.94  0.960333
0.251  0.980667  0.940667  0.960667
0.252  0.980333  0.941333  0.960833
0.253  0.979667  0.942  0.960833
0.254  0.979667  0.943  0.961333
0.255  0.979667  0.943333  0.9615
0.256  0.979667  0.944333  0.962
0.257  0.979667  0.944667  0.962167
0.258  0.979333  0.944667  0.962
0.259  0.978667  0.945667  0.962167
0.26  0.978333  0.946667  0.9625
0.261  0.978333  0.947333  0.962833
0.262  0.978  0.947333  0.962667
0.263  0.978  0.948  0.963
0.264  0.978  0.948667  0.963333
0.265  0.977667  0.948667  0.963167
0.266  0.977667  0.95  0.963833
0.267  0.977333  0.950667  0.964
0.268  0.977  0.951333  0.964167
0.269  0.977  0.953333  0.965167
0.27  0.977  0.953667  0.965333
0.271  0.976667  0.954333  0.9655
0.272  0.976  0.954333  0.965167
0.273  0.976  0.955  0.9655
0.274  0.975667  0.955333  0.9655
0.275  0.975667  0.956333  0.966
0.276  0.974667  0.956333  0.9655
0.277  0.974667  0.957667  0.966167
0.278  0.974  0.958  0.966
0.279  0.973667  0.958667  0.966167
0.28  0.973667  0.959  0.966333
0.281  0.973667  0.959333  0.9665
0.282  0.973667  0.959333  0.9665
0.283  0.973333  0.960333  0.966833
0.284  0.973  0.961667  0.967333
0.285  0.973  0.961667  0.967333
0.286  0.973  0.962  0.9675
0.287  0.973  0.962667  0.967833
0.288  0.972333  0.963667  0.968
0.289  0.972333  0.963667  0.968
0.29  0.971333  0.965333  0.968333
0.291  0.971333  0.965333  0.968333
0.292  0.971  0.966  0.9685
0.293  0.971  0.966  0.9685
0.294  0.971  0.966333  0.968667
0.295  0.970333  0.966333  0.968333
0.296  0.970333  0.967  0.968667
0.297  0.970333  0.968  0.969167
0.298  0.97  0.968  0.969
0.299  0.97  0.968  0.969
0.3  0.969667  0.968333  0.969
0.301  0.969333  0.968333  0.968833
0.302  0.969333  0.969  0.969167
0.303  0.969333  0.969667  0.9695
0.304  0.968333  0.970333  0.969333
0.305  0.967667  0.971333  0.9695
0.306  0.967333  0.972333  0.969833
0.307  0.967333  0.973333  0.970333
0.308  0.966333  0.973333  0.969833
0.309  0.965667  0.973667  0.969667
0.31  0.965667  0.974  0.969833
0.311  0.965333  0.974  0.969667
0.312  0.965333  0.974333  0.969833
0.313  0.964667  0.974333  0.9695
0.314  0.964  0.974333  0.969167
0.315  0.964  0.974667  0.969333
0.316  0.963333  0.975  0.969167
0.317  0.963333  0.975333  0.969333
0.318  0.962  0.976  0.969
0.319  0.962  0.976  0.969
0.32  0.961333  0.976  0.968667
0.321  0.961  0.977333  0.969167
0.322  0.960667  0.977333  0.969
0.323  0.959667  0.977667  0.968667
0.324  0.959  0.978333  0.968667
0.325  0.959  0.978667  0.968833
0.326  0.958667  0.978667  0.968667
0.327  0.958667  0.979  0.968833
0.328  0.957333  0.979  0.968167
0.329  0.956  0.98  0.968
0.33  0.956  0.980333  0.968167
0.331  0.956  0.980333  0.968167
0.332  0.955333  0.980333  0.967833
0.333  0.955333  0.981  0.968167
0.334  0.955  0.981667  0.968333
0.335  0.954667  0.982  0.968333
0.336  0.953667  0.982667  0.968167
0.337  0.953333  0.982667  0.968
0.338  0.952667  0.983  0.967833
0.339  0.952  0.983  0.9675
0.34  0.951667  0.983333  0.9675
0.341  0.951333  0.983667  0.9675
0.342  0.950667  0.983667  0.967167
0.343  0.950333  0.984  0.967167
0.344  0.950333  0.984  0.967167
0.345  0.949667  0.984333  0.967
0.346  0.948667  0.984333  0.9665
0.347  0.948667  0.984333  0.9665
0.348  0.948333  0.984667  0.9665
0.349  0.948  0.984667  0.966333
0.35  0.947667  0.984667  0.966167
0.351  0.946667  0.984667  0.965667
0.352  0.945667  0.984667  0.965167
0.353  0.945667  0.985  0.965333
0.354  0.944667  0.985333  0.965
0.355  0.944333  0.985333  0.964833
0.356  0.944  0.985667  0.964833
0.357  0.943667  0.985667  0.964667
0.358  0.943  0.986  0.9645
0.359  0.942333  0.986  0.964167
0.36  0.941667  0.986333  0.964
0.361  0.941333  0.987  0.964167
0.362  0.941333  0.987333  0.964333
0.363  0.941333  0.987667  0.9645
0.364  0.940667  0.987667  0.964167
0.365  0.94  0.987667  0.963833
0.366  0.939667  0.988  0.963833
0.367  0.938333  0.988333  0.963333
0.368  0.937667  0.988333  0.963
0.369  0.937333  0.988333  0.962833
0.37  0.937  0.988667  0.962833
0.371  0.936333  0.988667  0.9625
0.372  0.935667  0.988667  0.962167
0.373  0.935  0.989  0.962
0.374  0.934  0.989667  0.961833
0.375  0.933667  0.989667  0.961667
0.376  0.932333  0.99  0.961167
0.377  0.932333  0.99  0.961167
0.378  0.931667  0.990333  0.961
0.379  0.930667  0.990333  0.9605
0.38  0.930667  0.990333  0.9605
0.381  0.930333  0.990333  0.960333
0.382  0.929667  0.990333  0.96
0.383  0.929333  0.990667  0.96
0.384  0.928333  0.990667  0.9595
0.385  0.927333  0.990667  0.959
0.386  0.926333  0.990667  0.9585
0.387  0.925667  0.990667  0.958167
0.388  0.924  0.990667  0.957333
0.389  0.923333  0.991  0.957167
0.39  0.922333  0.991  0.956667
0.391  0.922  0.991333  0.956667
0.392  0.921667  0.992  0.956833
0.393  0.921333  0.992333  0.956833
0.394  0.920667  0.992333  0.9565
0.395  0.919  0.992667  0.955833
0.396  0.918333  0.992667  0.9555
0.397  0.917  0.992667  0.954833
0.398  0.916667  0.992667  0.954667
0.399  0.915667  0.992667  0.954167
0.4  0.915  0.992667  0.953833
0.401  0.914  0.993  0.9535
0.402  0.913  0.993  0.953
0.403  0.912  0.993  0.9525
0.404  0.911333  0.993  0.952167
0.405  0.91  0.993  0.9515
0.406  0.909333  0.993333  0.951333
0.407  0.909  0.993333  0.951167
0.408  0.908667  0.993667  0.951167
0.409  0.907333  0.994  0.950667
0.41  0.906333  0.994  0.950167
0.411  0.903667  0.994  0.948833
0.412  0.903333  0.994  0.948667
0.413  0.903333  0.994  0.948667
0.414  0.901667  0.994667  0.948167
0.415  0.9  0.995  0.9475
0.416  0.899333  0.995333  0.947333
0.417  0.898  0.995333  0.946667
0.418  0.897  0.995333  0.946167
0.419  0.896667  0.995333  0.946
0.42  0.896  0.995333  0.945667
0.421  0.895333  0.995667  0.9455
0.422  0.894333  0.995667  0.945
0.423  0.892667  0.995667  0.944167
0.424  0.890333  0.995667  0.943
0.425  0.889333  0.995667  0.9425
0.426  0.889333  0.995667  0.9425
0.427  0.888333  0.995667  0.942
0.428  0.887333  0.995667  0.9415
0.429  0.887  0.995667  0.941333
0.43  0.885667  0.995667  0.940667
0.431  0.885  0.995667  0.940333
0.432  0.885  0.995667  0.940333
0.433  0.884667  0.995667  0.940167
0.434  0.883667  0.995667  0.939667
0.435  0.883667  0.995667  0.939667
0.436  0.882  0.996  0.939
0.437  0.881667  0.996  0.938833
0.438  0.881  0.996  0.9385
0.439  0.88  0.996  0.938
0.44  0.878333  0.996  0.937167
0.441  0.877  0.996333  0.936667
0.442  0.875667  0.996333  0.936
0.443  0.874333  0.996333  0.935333
0.444  0.873333  0.996667  0.935
0.445  0.871667  0.997  0.934333
0.446  0.869667  0.997  0.933333
0.447  0.869  0.997  0.933
0.448  0.867333  0.997333  0.932333
0.449  0.865333  0.997333  0.931333
0.45  0.864333  0.997667  0.931
0.451  0.864  0.998  0.931
0.452  0.861667  0.998  0.929833
0.453  0.860333  0.998333  0.929333
0.454  0.858  0.998333  0.928167
0.455  0.856  0.998333  0.927167
0.456  0.855333  0.998333  0.926833
0.457  0.854333  0.998333  0.926333
0.458  0.853667  0.998333  0.926
0.459  0.851333  0.998333  0.924833
0.46  0.849333  0.998333  0.923833
0.461  0.847667  0.998333  0.923
0.462  0.845667  0.998333  0.922
0.463  0.845333  0.998333  0.921833
0.464  0.844667  0.998333  0.9215
0.465  0.843667  0.998667  0.921167
0.466  0.842  0.999  0.9205
0.467  0.840333  0.999  0.919667
0.468  0.838667  0.999  0.918833
0.469  0.836667  0.999  0.917833
0.47  0.836333  0.999  0.917667
0.471  0.835333  0.999  0.917167
0.472  0.835  0.999  0.917
0.473  0.833667  0.999  0.916333
0.474  0.833  0.999  0.916
0.475  0.831  0.999  0.915
0.476  0.829667  0.999  0.914333
0.477  0.828  0.999  0.9135
0.478  0.827333  0.999  0.913167
0.479  0.825333  0.999  0.912167
0.48  0.824333  0.999  0.911667
0.481  0.823333  0.999  0.911167
0.482  0.821667  0.999  0.910333
0.483  0.819667  0.999  0.909333
0.484  0.818667  0.999  0.908833
0.485  0.817667  0.999  0.908333
0.486  0.816333  0.999  0.907667
0.487  0.813667  0.999  0.906333
0.488  0.812333  0.999  0.905667
0.489  0.810667  0.999  0.904833
0.49  0.809  0.999  0.904
0.491  0.807333  0.999  0.903167
0.492  0.805667  0.999  0.902333
0.493  0.805333  0.999  0.902167
0.494  0.803667  0.999  0.901333
0.495  0.801667  0.999  0.900333
0.496  0.800333  0.999  0.899667
0.497  0.799333  0.999  0.899167
0.498  0.797333  0.999  0.898167
0.499  0.795667  0.999  0.897333
0.5  0.794333  0.999  0.896667
0.501  0.793333  0.999  0.896167
0.502  0.789  0.999  0.894
0.503  0.788  0.999  0.8935
0.504  0.785333  0.999  0.892167
0.505  0.784333  0.999  0.891667
0.506  0.781667  0.999  0.890333
0.507  0.781  0.999  0.89
0.508  0.78  0.999  0.8895
0.509  0.778  0.999  0.8885
0.51  0.776  0.999333  0.887667
0.511  0.773667  0.999333  0.8865
0.512  0.772  0.999333  0.885667
0.513  0.770667  0.999333  0.885
0.514  0.769  0.999333  0.884167
0.515  0.766333  0.999333  0.882833
0.516  0.764667  0.999333  0.882
0.517  0.763  0.999333  0.881167
0.518  0.761  0.999333  0.880167
0.519  0.759667  0.999333  0.8795
0.52  0.758667  0.999333  0.879
0.521  0.756667  0.999333  0.878
0.522  0.755333  0.999333  0.877333
0.523  0.753  0.999333  0.876167
0.524  0.751667  0.999333  0.8755
0.525  0.749667  0.999333  0.8745
0.526  0.746  0.999333  0.872667
0.527  0.745  0.999333  0.872167
0.528  0.743333  0.999333  0.871333
0.529  0.740667  0.999333  0.87
0.53  0.738667  0.999333  0.869
0.531  0.738333  0.999333  0.868833
0.532  0.737  0.999333  0.868167
0.533  0.734  0.999333  0.866667
0.534  0.733  0.999333  0.866167
0.535  0.732333  0.999333  0.865833
0.536  0.730333  0.999333  0.864833
0.537  0.729  0.999333  0.864167
0.538  0.727333  0.999333  0.863333
0.539  0.725333  0.999333  0.862333
0.54  0.723333  0.999333  0.861333
0.541  0.721  0.999333  0.860167
0.542  0.719333  0.999333  0.859333
0.543  0.717  0.999333  0.858167
0.544  0.715333  0.999333  0.857333
0.545  0.712  0.999333  0.855667
0.546  0.71  0.999333  0.854667
0.547  0.708333  0.999333  0.853833
0.548  0.706  0.999333  0.852667
0.549  0.703667  0.999333  0.8515
0.55  0.702  0.999333  0.850667
0.551  0.699333  0.999333  0.849333
0.552  0.698  0.999333  0.848667
0.553  0.696667  0.999333  0.848
0.554  0.693  0.999333  0.846167
0.555  0.69  0.999333  0.844667
0.556  0.688333  0.999333  0.843833
0.557  0.687  0.999333  0.843167
0.558  0.686667  0.999667  0.843167
0.559  0.684333  0.999667  0.842
0.56  0.682  0.999667  0.840833
0.561  0.680333  0.999667  0.84
0.562  0.677333  0.999667  0.8385
0.563  0.676333  0.999667  0.838
0.564  0.674667  0.999667  0.837167
0.565  0.671  0.999667  0.835333
0.566  0.668333  0.999667  0.834
0.567  0.665333  0.999667  0.8325
0.568  0.66  0.999667  0.829833
0.569  0.656333  0.999667  0.828
0.57  0.653667  0.999667  0.826667
0.571  0.652  0.999667  0.825833
0.572  0.649667  0.999667  0.824667
0.573  0.647  0.999667  0.823333
0.574  0.644  0.999667  0.821833
0.575  0.639333  0.999667  0.8195
0.576  0.636  0.999667  0.817833
0.577  0.634667  0.999667  0.817167
0.578  0.634333  0.999667  0.817
0.579  0.632  0.999667  0.815833
0.58  0.630333  0.999667  0.815
0.581  0.627333  0.999667  0.8135
0.582  0.624333  0.999667  0.812
0.583  0.620667  0.999667  0.810167
0.584  0.616667  0.999667  0.808167
0.585  0.615333  0.999667  0.8075
0.586  0.612667  0.999667  0.806167
0.587  0.609  0.999667  0.804333
0.588  0.604333  0.999667  0.802
0.589  0.6  0.999667  0.799833
0.59  0.596333  0.999667  0.798
0.591  0.594  0.999667  0.796833
0.592  0.589667  0.999667  0.794667
0.593  0.587333  0.999667  0.7935
0.594  0.585  0.999667  0.792333
0.595  0.582333  0.999667  0.791
0.596  0.579333  0.999667  0.7895
0.597  0.575667  0.999667  0.787667
0.598  0.572667  0.999667  0.786167
0.599  0.569667  0.999667  0.784667
0.6  0.567667  0.999667  0.783667
0.601  0.564333  0.999667  0.782
0.602  0.561667  0.999667  0.780667
0.603  0.559  0.999667  0.779333
0.604  0.556  0.999667  0.777833
0.605  0.552  0.999667  0.775833
0.606  0.549667  0.999667  0.774667
0.607  0.546333  0.999667  0.773
0.608  0.541667  0.999667  0.770667
0.609  0.538  0.999667  0.768833
0.61  0.536  0.999667  0.767833
0.611  0.534333  0.999667  0.767
0.612  0.533  0.999667  0.766333
0.613  0.530667  0.999667  0.765167
0.614  0.527667  0.999667  0.763667
0.615  0.525667  0.999667  0.762667
0.616  0.522  0.999667  0.760833
0.617  0.519667  0.999667  0.759667
0.618  0.516  0.999667  0.757833
0.619  0.513333  0.999667  0.7565
0.62  0.51  0.999667  0.754833
0.621  0.506333  0.999667  0.753
0.622  0.504  0.999667  0.751833
0.623  0.501667  0.999667  0.750667
0.624  0.499  0.999667  0.749333
0.625  0.496667  0.999667  0.748167
0.626  0.495  0.999667  0.747333
0.627  0.490667  0.999667  0.745167
0.628  0.488667  0.999667  0.744167
0.629  0.485  0.999667  0.742333
0.63  0.481  0.999667  0.740333
0.631  0.479333  0.999667  0.7395
0.632  0.478  0.999667  0.738833
0.633  0.474667  1  0.737333
0.634  0.472333  1  0.736167
0.635  0.47  1  0.735
0.636  0.468333  1  0.734167
0.637  0.465  1  0.7325
0.638  0.463333  1  0.731667
0.639  0.461667  1  0.730833
0.64  0.458  1  0.729
0.641  0.454  1  0.727
0.642  0.450667  1  0.725333
0.643  0.445  1  0.7225
0.644  0.441667  1  0.720833
0.645  0.438  1  0.719
0.646  0.434  1  0.717
0.647  0.431  1  0.7155
0.648  0.427667  1  0.713833
0.649  0.424667  1  0.712333
0.65  0.421333  1  0.710667
0.651  0.419333  1  0.709667
0.652  0.416333  1  0.708167
0.653  0.414667  1  0.707333
0.654  0.410667  1  0.705333
0.655  0.407  1  0.7035
0.656  0.404333  1  0.702167
0.657  0.401  1  0.7005
0.658  0.397  1  0.6985
0.659  0.393  1  0.6965
0.66  0.390333  1  0.695167
0.661  0.388  1  0.694
0.662  0.384  1  0.692
0.663  0.38  1  0.69
0.664  0.376667  1  0.688333
0.665  0.372333  1  0.686167
0.666  0.37  1  0.685
0.667  0.367  1  0.6835
0.668  0.362333  1  0.681167
0.669  0.359333  1  0.679667
0.67  0.357  1  0.6785
0.671  0.354333  1  0.677167
0.672  0.353333  1  0.676667
0.673  0.350667  1  0.675333
0.674  0.349333  1  0.674667
0.675  0.347333  1  0.673667
0.676  0.343667  1  0.671833
0.677  0.34  1  0.67
0.678  0.336667  1  0.668333
0.679  0.333667  1  0.666833
0.68  0.330667  1  0.665333
0.681  0.328333  1  0.664167
0.682  0.325  1  0.6625
0.683  0.321333  1  0.660667
0.684  0.319333  1  0.659667
0.685  0.317  1  0.6585
0.686  0.314333  1  0.657167
0.687  0.311667  1  0.655833
0.688  0.309333  1  0.654667
0.689  0.305  1  0.6525
0.69  0.304  1  0.652
0.691  0.301  1  0.6505
0.692  0.300333  1  0.650167
0.693  0.298333  1  0.649167
0.694  0.294667  1  0.647333
0.695  0.291333  1  0.645667
0.696  0.288667  1  0.644333
0.697  0.283667  1  0.641833
0.698  0.279333  1  0.639667
0.699  0.275667  1  0.637833
0.7  0.273667  1  0.636833
0.701  0.271333  1  0.635667
0.702  0.268667  1  0.634333
0.703  0.266333  1  0.633167
0.704  0.264333  1  0.632167
0.705  0.261333  1  0.630667
0.706  0.259333  1  0.629667
0.707  0.257333  1  0.628667
0.708  0.256333  1  0.628167
0.709  0.255333  1  0.627667
0.71  0.254  1  0.627
0.711  0.25  1  0.625
0.712  0.246667  1  0.623333
0.713  0.243667  1  0.621833
0.714  0.242667  1  0.621333
0.715  0.237667  1  0.618833
0.716  0.235667  1  0.617833
0.717  0.230333  1  0.615167
0.718  0.228333  1  0.614167
0.719  0.226333  1  0.613167
0.72  0.225  1  0.6125
0.721  0.221667  1  0.610833
0.722  0.217667  1  0.608833
0.723  0.214  1  0.607
0.724  0.211333  1  0.605667
0.725  0.209  1  0.6045
0.726  0.206  1  0.603
0.727  0.202667  1  0.601333
0.728  0.200333  1  0.600167
0.729  0.198  1  0.599
0.73  0.197333  1  0.598667
0.731  0.196667  1  0.598333
0.732  0.195  1  0.5975
0.733  0.192667  1  0.596333
0.734  0.190333  1  0.595167
0.735  0.189  1  0.5945
0.736  0.187  1  0.5935
0.737  0.186333  1  0.593167
0.738  0.182333  1  0.591167
0.739  0.179667  1  0.589833
0.74  0.177667  1  0.588833
0.741  0.176333  1  0.588167
0.742  0.173667  1  0.586833
0.743  0.170667  1  0.585333
0.744  0.167667  1  0.583833
0.745  0.165333  1  0.582667
0.746  0.161667  1  0.580833
0.747  0.160333  1  0.580167
0.748  0.159667  1  0.579833
0.749  0.156667  1  0.578333
0.75  0.155  1  0.5775
0.751  0.153  1  0.5765
0.752  0.150667  1  0.575333
0.753  0.148  1  0.574
0.754  0.147  1  0.5735
0.755  0.144  1  0.572
0.756  0.143  1  0.5715
0.757  0.142  1  0.571
0.758  0.140333  1  0.570167
0.759  0.138667  1  0.569333
0.76  0.137  1  0.5685
0.761  0.135333  1  0.567667
0.762  0.133667  1  0.566833
0.763  0.131  1  0.5655
0.764  0.129333  1  0.564667
0.765  0.128333  1  0.564167
0.766  0.125  1  0.5625
0.767  0.123333  1  0.561667
0.768  0.122  1  0.561
0.769  0.12  1  0.56
0.77  0.117667  1  0.558833
0.771  0.116  1  0.558
0.772  0.114  1  0.557
0.773  0.112  1  0.556
0.774  0.110333  1  0.555167
0.775  0.109333  1  0.554667
0.776  0.108  1  0.554
0.777  0.105333  1  0.552667
0.778  0.104667  1  0.552333
0.779  0.104  1  0.552
0.78  0.102667  1  0.551333
0.781  0.101  1  0.5505
0.782  0.099  1  0.5495
0.783  0.0976667  1  0.548833
0.784  0.096  1  0.548
0.785  0.0946667  1  0.547333
0.786  0.092  1  0.546
0.787  0.0906667  1  0.545333
0.788  0.0886667  1  0.544333
0.789  0.0883333  1  0.544167
0.79  0.0866667  1  0.543333
0.791  0.086  1  0.543
